N,Bias_a,Bias_v,Bias_t,SE_a,SE_v,SE_t
40,-0.346095,0.979133,0.145105,0.119782,0.958701,0.021056
40,-0.756805,2.208175,0.247747,0.572754,4.876037,0.061378
40,-0.178214,0.027938,0.110253,0.031760,0.000781,0.012156
40,-0.435984,1.471839,0.179083,0.190082,2.166311,0.032071
40,-0.188535,-0.157351,0.123817,0.035545,0.024759,0.015331
40,-0.273064,1.810189,0.039233,0.074564,3.276783,0.001539
40,-0.427482,0.962391,0.143551,0.182741,0.926196,0.020607
40,-0.039467,-0.143467,0.047655,0.001558,0.020583,0.002271
40,-0.132263,0.440951,0.187028,0.017494,0.194438,0.034979
40,-0.278282,0.462035,0.062451,0.077441,0.213477,0.003900
40,0.398410,-0.251867,-0.227932,0.158730,0.063437,0.051953
40,3.535267,-0.711426,-4.686390,12.498114,0.506126,21.962253
40,-0.140993,0.338902,0.009694,0.019879,0.114854,0.000094
40,-0.608296,1.019201,0.451123,0.370024,1.038771,0.203512
40,0.197277,-0.526532,-0.120806,0.038918,0.277236,0.014594
40,-0.488952,1.195295,0.239774,0.239074,1.428731,0.057492
40,3.926286,-0.526104,-6.774701,15.415721,0.276785,45.896572
40,-0.030993,0.273931,-0.091348,0.000961,0.075038,0.008344
40,-0.273537,0.283417,0.088864,0.074822,0.080325,0.007897
40,0.688943,-0.277298,-0.836899,0.474643,0.076894,0.700399
40,-0.522803,1.270766,0.328298,0.273323,1.614845,0.107780
40,-0.346066,1.235373,0.168905,0.119762,1.526146,0.028529
40,-0.355779,2.550616,0.110565,0.126579,6.505642,0.012225
40,-0.066912,0.437999,0.089957,0.004477,0.191843,0.008092
40,1.516844,-0.433057,-1.765318,2.300815,0.187538,3.116346
40,-0.222940,2.440167,0.052572,0.049702,5.954416,0.002764
40,-0.179927,1.251294,0.049974,0.032374,1.565737,0.002497
40,-0.097232,0.448363,0.008775,0.009454,0.201029,0.000077
40,0.717096,-0.315927,-0.434577,0.514227,0.099810,0.188857
40,-0.186488,0.556195,0.014568,0.034778,0.309353,0.000212
40,-0.360539,0.675212,0.389653,0.129988,0.455911,0.151829
40,-0.329674,0.960907,0.115679,0.108685,0.923341,0.013382
40,-0.858051,2.124596,0.394097,0.736251,4.513910,0.155312
40,0.392349,-0.087720,-0.267774,0.153937,0.007695,0.071703
40,0.921156,-0.852094,-0.494588,0.848528,0.726064,0.244617
40,-0.549013,3.615178,0.256957,0.301415,13.069514,0.066027
40,3.045117,-0.929698,-3.672555,9.272736,0.864339,13.487662
40,0.023230,0.099447,0.009242,0.000540,0.009890,0.000085
40,1.298403,-0.423111,-1.103658,1.685851,0.179023,1.218061
40,0.658192,-0.135676,-0.464903,0.433217,0.018408,0.216135
40,0.539467,-0.734534,-0.223150,0.291025,0.539540,0.049796
40,0.325905,-0.566217,-0.133184,0.106214,0.320601,0.017738
40,-0.796762,1.328532,0.306524,0.634830,1.764996,0.093957
40,-0.145643,0.880136,0.039431,0.021212,0.774640,0.001555
40,5.633778,-0.573618,-12.308609,31.739459,0.329038,151.501847
40,1.979872,-0.587399,-1.763846,3.919895,0.345038,3.111152
40,-0.057372,0.642017,0.016587,0.003292,0.412185,0.000275
40,-0.367091,0.796220,0.210603,0.134756,0.633967,0.044354
40,-0.020611,-0.059584,0.052578,0.000425,0.003550,0.002764
40,0.680350,-0.037737,-0.604033,0.462877,0.001424,0.364855
40,-0.632051,2.668495,0.330361,0.399489,7.120868,0.109139
40,-0.137211,0.068358,0.092445,0.018827,0.004673,0.008546
40,-0.496607,1.151438,0.164417,0.246618,1.325810,0.027033
40,-0.363999,0.353014,0.114724,0.132495,0.124619,0.013162
40,-0.334450,0.954876,0.132446,0.111857,0.911789,0.017542
40,-0.488768,4.596653,0.108892,0.238894,21.129216,0.011858
40,0.067866,-0.066682,-0.020012,0.004606,0.004446,0.000400
40,0.144791,0.236387,-0.107178,0.020964,0.055879,0.011487
40,-0.309223,0.098698,0.066081,0.095619,0.009741,0.004367
40,0.322783,-0.266474,-0.134794,0.104189,0.071008,0.018170
40,0.187410,-0.139310,-0.159403,0.035122,0.019407,0.025409
40,1.697399,-0.498133,-1.330572,2.881163,0.248136,1.770422
40,5.877768,-0.791946,-11.199684,34.548159,0.627179,125.432928
40,0.918650,-0.390095,-1.152062,0.843918,0.152174,1.327246
40,-0.468536,0.262880,0.198902,0.219526,0.069106,0.039562
40,0.838597,-0.379661,-0.509262,0.703245,0.144143,0.259348
40,-0.624678,0.735689,0.292434,0.390222,0.541239,0.085518
40,-0.268205,0.530868,0.044232,0.071934,0.281821,0.001956
40,0.141162,-0.552032,-0.126901,0.019927,0.304739,0.016104
40,0.817114,-0.391826,-0.864235,0.667676,0.153528,0.746903
40,0.704758,-0.149091,-0.791747,0.496683,0.022228,0.626863
40,-0.258497,0.176489,0.266332,0.066821,0.031149,0.070933
40,0.505879,-0.236600,-0.450703,0.255913,0.055980,0.203133
40,-0.513282,2.510724,0.153581,0.263458,6.303733,0.023587
40,-0.747396,0.647926,0.216234,0.558601,0.419808,0.046757
40,-0.512601,0.795413,0.268713,0.262760,0.632682,0.072206
40,0.444078,-0.039956,-0.325265,0.197205,0.001596,0.105797
40,0.871563,-0.180246,-0.980866,0.759623,0.032489,0.962098
40,-0.545562,2.141927,0.214363,0.297637,4.587850,0.045952
40,-0.207655,0.924003,0.091001,0.043120,0.853781,0.008281
40,-0.288544,-0.321014,0.096244,0.083258,0.103050,0.009263
40,0.784238,-0.819918,-0.354267,0.615029,0.672266,0.125505
40,-0.570172,1.339503,0.418364,0.325096,1.794269,0.175029
40,-0.149667,0.484587,0.039480,0.022400,0.234824,0.001559
40,-0.066013,0.510986,0.017469,0.004358,0.261107,0.000305
40,-0.378887,-0.128927,0.143070,0.143555,0.016622,0.020469
40,0.750970,-0.331061,-0.562267,0.563957,0.109601,0.316145
40,-0.320282,0.700285,0.146591,0.102581,0.490399,0.021489
40,0.663214,-0.328905,-0.414517,0.439853,0.108179,0.171824
40,-0.534492,2.218834,0.195827,0.285682,4.923223,0.038348
40,-0.146695,0.484532,0.075393,0.021519,0.234772,0.005684
40,-0.503329,0.182746,0.141835,0.253340,0.033396,0.020117
40,-0.108672,-0.250153,0.030429,0.011810,0.062576,0.000926
40,-0.636314,1.054741,0.236806,0.404896,1.112478,0.056077
40,-0.255214,0.571711,0.045358,0.065134,0.326853,0.002057
40,0.389512,-0.524630,-0.530727,0.151720,0.275236,0.281671
40,0.006788,-0.230291,0.006442,0.000046,0.053034,0.000042
40,-0.272028,0.313031,0.161216,0.073999,0.097989,0.025991
40,-0.639154,-0.010444,0.139400,0.408518,0.000109,0.019432
40,-0.505692,1.239118,0.288924,0.255724,1.535412,0.083477
40,-0.287346,0.251133,0.079302,0.082568,0.063068,0.006289
40,-0.062701,0.542525,0.014380,0.003931,0.294333,0.000207
40,-0.096393,0.463710,0.022340,0.009292,0.215027,0.000499
40,-0.289351,0.569299,0.060056,0.083724,0.324101,0.003607
40,-0.571820,0.899626,0.321919,0.326978,0.809326,0.103632
40,-0.438145,0.353809,0.292623,0.191971,0.125181,0.085628
40,-0.292437,0.137361,0.113550,0.085519,0.018868,0.012894
40,0.451241,-0.120745,-0.285063,0.203619,0.014579,0.081261
40,-0.785227,1.380265,0.247630,0.616581,1.905130,0.061320
40,-0.311911,0.684055,0.142036,0.097289,0.467931,0.020174
40,1.490689,-0.356854,-1.483190,2.222154,0.127345,2.199852
40,0.107075,0.192239,0.016616,0.011465,0.036956,0.000276
4000,-0.320342,1.432209,0.073706,0.102619,2.051222,0.005433
4000,0.294993,-0.209920,-0.109696,0.087021,0.044066,0.012033
4000,-0.588997,1.005572,0.245476,0.346918,1.011175,0.060258
4000,0.588597,-0.264854,-0.326605,0.346447,0.070148,0.106671
4000,0.243944,-0.102036,-0.137195,0.059509,0.010411,0.018823
4000,-0.172374,0.089408,0.086052,0.029713,0.007994,0.007405
4000,-0.248902,0.864087,0.058469,0.061952,0.746646,0.003419
4000,-0.599725,0.826116,0.296744,0.359670,0.682467,0.088057
4000,-0.569914,0.742064,0.283640,0.324802,0.550659,0.080452
4000,-0.448807,0.575321,0.213765,0.201428,0.330995,0.045696
4000,-0.626641,1.547027,0.216218,0.392679,2.393293,0.046750
4000,0.027718,-0.009334,-0.007752,0.000768,0.000087,0.000060
4000,-0.207650,0.208081,0.109524,0.043119,0.043298,0.011996
4000,0.296955,-0.219371,-0.186416,0.088182,0.048124,0.034751
4000,0.649301,-0.198407,-0.488055,0.421592,0.039365,0.238197
4000,-0.803498,1.478071,0.300941,0.645608,2.184694,0.090566
4000,0.426055,-0.139983,-0.319643,0.181523,0.019595,0.102171
4000,-0.412545,0.643349,0.180912,0.170193,0.413898,0.032729
4000,-0.202954,0.353676,0.078749,0.041190,0.125087,0.006201
4000,-0.249055,1.126555,0.060828,0.062028,1.269126,0.003700
4000,0.096471,-0.207575,-0.043243,0.009307,0.043087,0.001870
4000,-0.319237,0.355944,0.175250,0.101912,0.126696,0.030712
4000,-0.174840,0.349136,0.051122,0.030569,0.121896,0.002613
4000,-0.058459,0.050881,0.038274,0.003417,0.002589,0.001465
4000,1.098740,-0.307750,-0.815393,1.207229,0.094710,0.664865
4000,-0.183734,0.317946,0.071481,0.033758,0.101090,0.005110
4000,-0.215214,0.237206,0.105766,0.046317,0.056266,0.011186
4000,-0.844367,1.419968,0.338723,0.712955,2.016310,0.114734
4000,-0.110758,0.072557,0.087733,0.012267,0.005265,0.007697
4000,-0.016437,-0.024361,0.001273,0.000270,0.000593,0.000002
4000,-0.639433,0.734707,0.323106,0.408874,0.539795,0.104398
4000,-0.229861,1.413306,0.043743,0.052836,1.997433,0.001913
4000,0.121637,-0.047620,-0.068640,0.014796,0.002268,0.004711
4000,-0.130153,0.155166,0.080713,0.016940,0.024077,0.006515
4000,0.336418,-0.217648,-0.135808,0.113177,0.047371,0.018444
4000,-0.077603,0.228369,0.018494,0.006022,0.052152,0.000342
4000,-0.440601,0.562852,0.210027,0.194129,0.316802,0.044111
4000,0.128560,0.037426,-0.042306,0.016528,0.001401,0.001790
4000,-0.057026,0.022901,0.015405,0.003252,0.000524,0.000237
4000,-0.250145,0.217761,0.161242,0.062573,0.047420,0.025999
4000,0.383955,-0.301744,-0.134194,0.147421,0.091049,0.018008
4000,-0.341821,1.387870,0.094115,0.116841,1.926184,0.008858
4000,1.523821,-0.235044,-1.864420,2.322031,0.055246,3.476062
4000,-0.163015,0.298183,0.053183,0.026574,0.088913,0.002828
4000,-0.109362,0.203808,0.047690,0.011960,0.041538,0.002274
4000,-0.358527,1.290756,0.102973,0.128542,1.666051,0.010603
4000,-0.388432,0.829836,0.141582,0.150879,0.688627,0.020045
4000,-0.502332,1.006652,0.193307,0.252338,1.013348,0.037367
4000,-0.346359,1.457872,0.092413,0.119964,2.125392,0.008540
4000,-0.662896,1.473051,0.247739,0.439431,2.169881,0.061375
4000,-0.573938,1.022763,0.231963,0.329405,1.046045,0.053807
4000,-0.608198,1.274769,0.249128,0.369905,1.625035,0.062065
4000,-0.124606,0.180721,0.043616,0.015527,0.032660,0.001902
4000,-0.585961,1.844283,0.188149,0.343351,3.401381,0.035400
4000,-0.321981,1.476045,0.079632,0.103671,2.178710,0.006341
4000,0.533006,-0.205840,-0.270954,0.284096,0.042370,0.073416
4000,-0.550702,0.627511,0.274612,0.303273,0.393770,0.075412
4000,-0.535749,0.630547,0.281822,0.287026,0.397590,0.079424
4000,0.106026,-0.041481,-0.060647,0.011242,0.001721,0.003678
4000,-0.239214,0.636703,0.083200,0.057223,0.405391,0.006922
4000,-0.016467,0.032982,0.019315,0.000271,0.001088,0.000373
4000,-0.238007,1.527552,0.044483,0.056647,2.333417,0.001979
4000,-0.156713,0.423604,0.041684,0.024559,0.179440,0.001738
4000,0.047259,-0.034365,-0.022358,0.002233,0.001181,0.000500
4000,-0.829034,1.612012,0.324326,0.687297,2.598581,0.105188
4000,0.034081,-0.046902,-0.017413,0.001162,0.002200,0.000303
4000,0.019690,0.022651,-0.005160,0.000388,0.000513,0.000027
4000,-0.456671,0.969345,0.174779,0.208548,0.939629,0.030548
4000,0.193015,-0.060507,-0.131712,0.037255,0.003661,0.017348
4000,0.145732,-0.241094,-0.043734,0.021238,0.058126,0.001913
4000,-0.019812,0.114663,0.018598,0.000393,0.013148,0.000346
4000,0.381865,-0.194883,-0.225164,0.145821,0.037979,0.050699
4000,-0.343237,0.918561,0.114581,0.117812,0.843753,0.013129
4000,-0.214177,0.419837,0.074471,0.045872,0.176263,0.005546
4000,-0.378777,0.965177,0.133409,0.143472,0.931566,0.017798
4000,-0.158659,0.101233,0.109715,0.025173,0.010248,0.012037
4000,0.603379,-0.303529,-0.273006,0.364066,0.092130,0.074532
4000,-0.124444,0.123034,0.042383,0.015486,0.015137,0.001796
4000,-0.481554,1.383351,0.155620,0.231894,1.913660,0.024217
4000,-0.519352,1.411505,0.184669,0.269727,1.992346,0.034103
4000,-0.650202,0.919497,0.275099,0.422763,0.845474,0.075680
4000,-0.652388,1.548260,0.227405,0.425610,2.397109,0.051713
4000,-0.471593,1.485140,0.154234,0.222400,2.205641,0.023788
4000,-0.592649,0.848154,0.260088,0.351233,0.719365,0.067646
4000,-0.443118,0.708370,0.189851,0.196353,0.501788,0.036044
4000,0.284236,-0.164939,-0.216907,0.080790,0.027205,0.047049
4000,0.040286,0.039474,-0.018665,0.001623,0.001558,0.000348
4000,-0.839061,2.192003,0.300651,0.704023,4.804876,0.090391
4000,-0.367452,0.676552,0.157374,0.135021,0.457722,0.024767
4000,-0.876181,1.749019,0.320021,0.767693,3.059066,0.102414
4000,0.081127,-0.066785,-0.039153,0.006582,0.004460,0.001533
4000,-0.123125,0.049554,0.092317,0.015160,0.002456,0.008522
4000,-0.350805,1.568847,0.086886,0.123064,2.461282,0.007549
4000,1.602600,-0.276143,-1.786826,2.568328,0.076255,3.192749
4000,0.635142,-0.235748,-0.522927,0.403406,0.055577,0.273453
4000,-0.684640,1.968733,0.237530,0.468732,3.875911,0.056420
4000,-0.569372,1.166933,0.221333,0.324184,1.361732,0.048988
4000,0.010913,-0.026131,-0.003876,0.000119,0.000683,0.000015
4000,0.620247,-0.196341,-0.600093,0.384707,0.038550,0.360112
4000,-0.226473,0.127757,0.145987,0.051290,0.016322,0.021312
4000,-0.599751,0.927199,0.246843,0.359702,0.859699,0.060931
4000,0.284848,-0.114650,-0.245672,0.081138,0.013145,0.060355
4000,1.043530,-0.218341,-1.082878,1.088956,0.047673,1.172624
4000,0.235961,-0.226467,-0.092601,0.055677,0.051287,0.008575
4000,1.698801,-0.225298,-2.196037,2.885926,0.050759,4.822577
4000,1.170350,-0.244541,-1.267588,1.369719,0.059801,1.606780
4000,-0.697957,1.538961,0.263741,0.487145,2.368401,0.069559
4000,0.381269,-0.233566,-0.245151,0.145366,0.054553,0.060099
4000,-0.207440,0.243964,0.079547,0.043031,0.059518,0.006328
4000,-0.419310,1.842968,0.109362,0.175821,3.396531,0.011960
4000,0.585932,-0.231068,-0.478432,0.343316,0.053392,0.228897
4000,-0.100503,0.070453,0.070444,0.010101,0.004964,0.004962
4000,0.110769,-0.083012,-0.044138,0.012270,0.006891,0.001948
4000,1.362950,-0.249963,-1.636766,1.857633,0.062481,2.679004
4000,-0.311296,0.341298,0.164665,0.096905,0.116485,0.027115
4000,1.607236,-0.254075,-2.050026,2.583208,0.064554,4.202609
4000,-0.181570,0.742817,0.040312,0.032968,0.551778,0.001625
4000,-0.360319,0.347236,0.211646,0.129830,0.120573,0.044794
4000,0.606740,-0.204245,-0.554894,0.368133,0.041716,0.307907
4000,0.541376,-0.197784,-0.330614,0.293088,0.039118,0.109306
4000,-0.434924,0.764838,0.186891,0.189159,0.584977,0.034928
4000,-0.121984,0.072019,0.052572,0.014880,0.005187,0.002764
4000,-0.355565,1.926809,0.081775,0.126427,3.712592,0.006687
4000,-0.905443,1.799656,0.352365,0.819828,3.238760,0.124161
4000,0.408381,-0.305462,-0.195745,0.166775,0.093307,0.038316
4000,-0.563761,0.932947,0.244144,0.317826,0.870390,0.059606
4000,-0.012467,0.001318,0.007169,0.000155,0.000002,0.000051
4000,-0.324546,0.682182,0.114649,0.105330,0.465373,0.013144
4000,0.242322,-0.120287,-0.144137,0.058720,0.014469,0.020776
4000,0.836474,-0.243532,-0.633108,0.699688,0.059308,0.400826
4000,0.504035,-0.231857,-0.277549,0.254051,0.053758,0.077033
4000,0.730031,-0.199548,-0.458684,0.532946,0.039819,0.210391
4000,-0.627217,0.743679,0.318221,0.393401,0.553058,0.101265
4000,0.269695,-0.232782,-0.123938,0.072735,0.054187,0.015361
4000,-0.599196,2.029635,0.184725,0.359036,4.119419,0.034123
4000,-0.326256,2.347544,0.071525,0.106443,5.510963,0.005116
4000,0.772735,-0.208527,-0.727133,0.597119,0.043483,0.528723
4000,-0.334737,0.510503,0.148639,0.112049,0.260613,0.022094
4000,-0.064217,0.162284,0.021700,0.004124,0.026336,0.000471
4000,-0.414233,0.590724,0.194078,0.171589,0.348954,0.037666
4000,-0.264333,1.690404,0.053088,0.069872,2.857465,0.002818
4000,-0.284593,0.554503,0.119244,0.080993,0.307474,0.014219
4000,-0.741566,1.161198,0.303457,0.549920,1.348382,0.092086
4000,-0.245015,0.698051,0.073053,0.060033,0.487275,0.005337
4000,-0.317536,0.330754,0.174004,0.100829,0.109398,0.030277
4000,-0.528299,1.392099,0.191435,0.279100,1.937939,0.036648
4000,-0.193010,0.340436,0.073135,0.037253,0.115897,0.005349
4000,0.107515,-0.056963,-0.033343,0.011559,0.003245,0.001112
4000,0.402613,-0.182514,-0.318822,0.162097,0.033311,0.101648
4000,0.103911,-0.055201,-0.035496,0.010797,0.003047,0.001260
4000,1.551769,-0.250101,-1.926979,2.407986,0.062551,3.713249
4000,0.595273,-0.387095,-0.255786,0.354350,0.149842,0.065426
4000,0.664788,-0.180143,-0.555926,0.441943,0.032451,0.309054
4000,-0.161084,0.326972,0.049156,0.025948,0.106911,0.002416
4000,-0.711223,0.931341,0.342475,0.505837,0.867395,0.117289
4000,-0.264309,1.579084,0.054773,0.069859,2.493507,0.003000
4000,-0.177201,0.173915,0.109152,0.031400,0.030247,0.011914
4000,-0.506008,0.627930,0.248888,0.256044,0.394295,0.061945
4000,-0.442126,1.588738,0.132552,0.195475,2.524090,0.017570
4000,-0.030623,0.001005,0.010342,0.000938,0.000001,0.000107
4000,-0.375369,1.502753,0.098104,0.140902,2.258267,0.009624
4000,-0.377176,0.716460,0.142573,0.142262,0.513315,0.020327
4000,0.029357,0.017517,-0.011234,0.000862,0.000307,0.000126
4000,-0.503477,1.314915,0.177374,0.253489,1.729002,0.031462
4000,-0.689407,1.774074,0.233084,0.475282,3.147339,0.054328
4000,-0.155121,0.419245,0.037985,0.024063,0.175766,0.001443
4000,-0.499722,0.503704,0.252236,0.249722,0.253718,0.063623
4000,-0.503902,1.692267,0.152223,0.253918,2.863768,0.023172
4000,-0.145097,0.337383,0.044574,0.021053,0.113827,0.001987
4000,-0.741046,1.752193,0.288094,0.549149,3.070182,0.082998
4000,1.552191,-0.233602,-1.914685,2.409297,0.054570,3.666020
4000,-0.198154,0.118340,0.122628,0.039265,0.014004,0.015038
4000,-0.056275,0.049108,0.034462,0.003167,0.002412,0.001188
4000,0.355160,-0.254175,-0.199292,0.126139,0.064605,0.039717
4000,0.352498,-0.103623,-0.274826,0.124255,0.010738,0.075529
4000,-0.523262,0.816394,0.220998,0.273803,0.666499,0.048840
4000,0.016616,-0.025537,-0.008576,0.000276,0.000652,0.000074
4000,-0.563157,0.893898,0.237856,0.317146,0.799053,0.056576
4000,-0.524986,1.183745,0.192900,0.275610,1.401253,0.037210
4000,1.092193,-0.207169,-1.105550,1.192887,0.042919,1.222240
4000,-0.776324,1.997133,0.284288,0.602679,3.988538,0.080819
4000,-0.260415,1.323802,0.058076,0.067816,1.752453,0.003373
4000,0.887191,-0.223170,-0.842831,0.787108,0.049805,0.710364
4000,-0.273921,1.966766,0.052503,0.075033,3.868169,0.002757
4000,-0.636650,1.836691,0.211542,0.405323,3.373433,0.044750
4000,-0.460702,0.495485,0.255863,0.212246,0.245505,0.065466
4000,-0.403863,1.157329,0.141578,0.163105,1.339411,0.020044
4000,-0.177044,0.294827,0.087982,0.031344,0.086923,0.007741
4000,-0.112219,0.139242,0.071712,0.012593,0.019388,0.005143
4000,0.720519,-0.233917,-0.694141,0.519147,0.054717,0.481832
4000,-0.815626,1.324298,0.347160,0.665246,1.753764,0.120520
4000,-0.045965,0.078887,0.012513,0.002113,0.006223,0.000157
4000,-0.598813,1.233232,0.244268,0.358577,1.520862,0.059667
4000,0.327252,-0.181614,-0.204439,0.107094,0.032984,0.041795
4000,0.456559,-0.152599,-0.361145,0.208447,0.023286,0.130425
4000,-0.041302,0.050448,0.029331,0.001706,0.002545,0.000860
4000,-0.033063,0.006699,0.011848,0.001093,0.000045,0.000140
4000,-0.535975,1.910666,0.160594,0.287270,3.650645,0.025790
4000,-0.270897,0.246919,0.140490,0.073385,0.060969,0.019737
4000,-0.160864,0.307582,0.049350,0.025877,0.094606,0.002435
4000,0.083623,-0.016981,-0.050986,0.006993,0.000288,0.002600
4000,0.089216,-0.074464,-0.063386,0.007959,0.005545,0.004018
4000,-0.348674,1.628437,0.088787,0.121573,2.651808,0.007883
4000,-0.273737,1.252015,0.060286,0.074932,1.567542,0.003634
4000,0.440573,-0.188160,-0.297921,0.194105,0.035404,0.088757
4000,0.028117,-0.034560,-0.013848,0.000791,0.001194,0.000192
4000,-0.365206,0.271482,0.204069,0.133376,0.073702,0.041644
4000,-0.653027,1.059160,0.261950,0.426444,1.121820,0.068618
4000,-0.556312,0.811197,0.268327,0.309483,0.658040,0.072000
4000,0.455538,-0.229990,-0.258220,0.207515,0.052896,0.066678
4000,-0.326484,0.462108,0.136162,0.106592,0.213544,0.018540
4000,0.751570,-0.225556,-0.664422,0.564857,0.050875,0.441456
4000,-0.382819,1.738939,0.098528,0.146550,3.023909,0.009708
4000,-0.283940,1.051584,0.072282,0.080622,1.105829,0.005225
4000,-0.446420,0.523328,0.234911,0.199291,0.273873,0.055183
4000,0.239296,-0.157356,-0.136523,0.057262,0.024761,0.018639
4000,1.321611,-0.285179,-1.310537,1.746657,0.081327,1.717506
4000,-0.433147,0.538741,0.196415,0.187616,0.290241,0.038579
4000,-0.121910,0.182104,0.056351,0.014862,0.033162,0.003175
4000,-0.892709,1.927272,0.320558,0.796930,3.714377,0.102758
4000,0.015901,0.014403,-0.006295,0.000253,0.000207,0.000040
4000,-0.341102,0.320603,0.165624,0.116351,0.102786,0.027431
4000,-0.431328,2.149267,0.112149,0.186044,4.619349,0.012577
4000,-0.202958,0.714077,0.049347,0.041192,0.509905,0.002435
4000,-0.534103,1.683581,0.167210,0.285266,2.834445,0.027959
4000,-0.497247,1.613811,0.153097,0.247255,2.604385,0.023439
4000,0.460560,-0.169260,-0.401402,0.212116,0.028649,0.161124
4000,1.222736,-0.247713,-1.376976,1.495084,0.061362,1.896062
4000,-0.440719,0.478325,0.236997,0.194233,0.228794,0.056167
4000,-0.537329,0.613000,0.287364,0.288722,0.375769,0.082578
4000,-0.174917,0.326537,0.059883,0.030596,0.106627,0.003586
4000,-0.069044,0.080159,0.024444,0.004767,0.006425,0.000598
4000,-0.379373,0.619367,0.172910,0.143924,0.383616,0.029898
4000,-0.863953,1.435286,0.361634,0.746415,2.060045,0.130779
4000,-0.394574,1.295308,0.122792,0.155689,1.677822,0.015078
4000,-0.137312,0.374914,0.030171,0.018855,0.140560,0.000910
4000,-0.306892,1.816434,0.064396,0.094183,3.299432,0.004147
4000,-0.163552,0.623422,0.039765,0.026749,0.388655,0.001581
4000,-0.020858,-0.029525,0.013909,0.000435,0.000872,0.000193
4000,0.055091,-0.062875,-0.056074,0.003035,0.003953,0.003144
4000,-0.257146,1.672127,0.049529,0.066124,2.796009,0.002453
4000,-0.689814,1.993914,0.231256,0.475843,3.975692,0.053479
4000,0.037704,-0.087047,-0.012737,0.001422,0.007577,0.000162
4000,-0.222997,0.799860,0.051544,0.049728,0.639775,0.002657
4000,-0.328170,1.327349,0.087298,0.107695,1.761855,0.007621
4000,-0.471355,0.842434,0.190626,0.222175,0.709695,0.036338
4000,-0.123240,0.214091,0.035919,0.015188,0.045835,0.001290
4000,-0.151889,0.059082,0.103807,0.023070,0.003491,0.010776
4000,-0.677593,0.821399,0.315282,0.459132,0.674696,0.099403
4000,-0.032450,0.106480,0.010888,0.001053,0.011338,0.000119
4000,-0.760348,1.289274,0.313154,0.578129,1.662226,0.098065
4000,0.574246,-0.236619,-0.422682,0.329758,0.055989,0.178660
4000,0.518119,-0.214505,-0.410678,0.268447,0.046012,0.168656
4000,-0.239062,1.466276,0.047073,0.057151,2.149964,0.002216
4000,-0.227526,1.488707,0.041656,0.051768,2.216248,0.001735
4000,0.361891,-0.202839,-0.169839,0.130965,0.041144,0.028845
4000,1.012481,-0.248891,-0.835748,1.025117,0.061946,0.698475
4000,-0.060086,0.034503,0.019754,0.003610,0.001190,0.000390
4000,0.363157,-0.166866,-0.241037,0.131883,0.027844,0.058099
4000,-0.854103,1.750692,0.323450,0.729492,3.064923,0.104620
4000,-0.436001,1.492929,0.133106,0.190097,2.228837,0.017717
4000,-0.603211,1.063217,0.229230,0.363863,1.130431,0.052546
4000,0.005270,-0.047815,-0.003315,0.000028,0.002286,0.000011
4000,-0.217704,0.313040,0.090191,0.047395,0.097994,0.008134
4000,0.302019,-0.163252,-0.107809,0.091215,0.026651,0.011623
4000,0.118246,-0.141589,-0.043726,0.013982,0.020047,0.001912
4000,0.400458,-0.219138,-0.181087,0.160367,0.048021,0.032792
4000,-0.866131,1.524230,0.350446,0.750183,2.323276,0.122812
4000,0.293381,-0.158244,-0.163812,0.086073,0.025041,0.026835
4000,-0.651198,0.840321,0.293890,0.424059,0.706139,0.086371
4000,-0.388113,0.542358,0.182156,0.150632,0.294152,0.033181
4000,-0.405260,0.398365,0.228457,0.164236,0.158695,0.052193
4000,0.460291,-0.225188,-0.267432,0.211868,0.050710,0.071520
4000,0.385236,-0.146846,-0.162401,0.148407,0.021564,0.026374
4000,-0.549623,1.687115,0.183014,0.302085,2.846358,0.033494
4000,0.595246,-0.189629,-0.511997,0.354318,0.035959,0.262141
4000,0.084076,-0.067273,-0.042310,0.007069,0.004526,0.001790
4000,0.392858,-0.151435,-0.219492,0.154337,0.022933,0.048177
4000,-0.521033,1.677621,0.169973,0.271475,2.814413,0.028891
4000,1.152348,-0.267254,-0.943117,1.327907,0.071425,0.889470
4000,-0.223539,0.325498,0.102917,0.049970,0.105949,0.010592
4000,-0.003728,0.002969,-0.005504,0.000014,0.000009,0.000030
4000,-0.238974,1.083520,0.056922,0.057109,1.174015,0.003240
4000,-0.137134,0.187410,0.059889,0.018806,0.035123,0.003587
4000,-0.803130,1.274029,0.358887,0.645018,1.623149,0.128800
4000,-0.059552,0.097514,0.027089,0.003546,0.009509,0.000734
4000,-0.282757,0.244892,0.167167,0.079951,0.059972,0.027945
4000,-0.770602,1.728659,0.281197,0.593828,2.988262,0.079072
4000,-0.680192,1.182611,0.305023,0.462661,1.398568,0.093039
4000,0.442855,-0.153525,-0.387912,0.196121,0.023570,0.150476
4000,-0.248766,0.492512,0.094124,0.061884,0.242568,0.008859
4000,0.175865,-0.225637,-0.060655,0.030929,0.050912,0.003679
4000,-0.045558,0.027121,0.037015,0.002075,0.000736,0.001370
4000,-0.039590,0.045700,0.011682,0.001567,0.002089,0.000136
4000,-0.289896,0.635959,0.106916,0.084040,0.404444,0.011431
4000,-0.040067,0.020999,0.018671,0.001605,0.000441,0.000349
4000,-0.086013,0.205163,0.026726,0.007398,0.042092,0.000714
4000,0.059403,-0.004367,-0.025529,0.003529,0.000019,0.000652
